[2026-09-07 19:11:48] INFO T1 retrieval adaptation start | run=cross_dataset_t1/pems08_head_adapter_seed42 | device=cuda:0 (requested=cuda:0) | seed=42 | output=C:\Users\clw\projects\researchRep\STAnchor-BlockMemory\artifacts\cross_dataset_t1\pems08_head_adapter_seed42
[2026-09-07 19:11:48] INFO Data | steps=17856 | nodes=170 | channels=1 | train/val/test=12200/1486/3273
[2026-09-07 19:11:48] INFO Transfer | stage=t1_head_adapter | source=C:\Users\clw\projects\researchRep\STAnchor-BlockMemory\artifacts\metrla_e5_tgge_hn_offset_decay_v2_transfer_hidden128_ffn2_b16_seed42\pretrain_best.pt | source_fingerprint=7f34ac9201d35bc36e99778540e8b27cfccbffd6c4096fb79bb0fdfa6c93da74 | graph_fingerprint=4b5345d012175b7f875409f84195048c08d29b5201b853c008768c628937f4bf
[2026-09-07 19:11:48] INFO Parameters | total=958,704 | trainable=66,208 | trainable_tensors=11 | prefixes=retrieval_head.pool_projection.,retrieval_head.pool_score.,retrieval_head.key_mlp.,retrieval_head.domain_adapter.
[2026-09-07 19:11:48] INFO Optimization | epochs=8 | batch_size=16 | lr=0.0003 | weight_decay=0.0001 | relation_weight=1.000 | distill_weight=0.050 | reconstruction_weight=0
[2026-09-07 19:11:48] INFO Epoch 001/008 started | train_batches=763 | val_batches=93
[2026-09-07 19:18:27] INFO Epoch 006 | train batch=60/763 | elapsed=0.1 min | eta=1.1 min
[2026-09-07 19:18:27] INFO Epoch 006 | train batch=70/763 | elapsed=0.1 min | eta=1.1 min
[2026-09-07 19:18:28] INFO Epoch 006 | train batch=80/763 | elapsed=0.1 min | eta=1.1 min
[2026-09-07 19:18:29] INFO Epoch 006 | train batch=90/763 | elapsed=0.1 min | eta=1.0 min
[2026-09-07 19:18:30] INFO Epoch 006 | train batch=100/763 | elapsed=0.2 min | eta=1.0 min
[2026-09-07 19:18:31] INFO Epoch 006 | train batch=110/763 | elapsed=0.2 min | eta=1.0 min
[2026-09-07 19:18:32] INFO Epoch 006 | train batch=120/763 | elapsed=0.2 min | eta=1.0 min
[2026-09-07 19:18:33] INFO Epoch 006 | train batch=130/763 | elapsed=0.2 min | eta=1.0 min
[2026-09-07 19:18:34] INFO Epoch 006 | train batch=140/763 | elapsed=0.2 min | eta=1.0 min
[2026-09-07 19:18:35] INFO Epoch 006 | train batch=150/763 | elapsed=0.2 min | eta=0.9 min
[2026-09-07 19:18:36] INFO Epoch 006 | train batch=160/763 | elapsed=0.2 min | eta=0.9 min
[2026-09-07 19:18:37] INFO Epoch 006 | train batch=170/763 | elapsed=0.3 min | eta=0.9 min
[2026-09-07 19:18:38] INFO Epoch 006 | train batch=180/763 | elapsed=0.3 min | eta=0.9 min
[2026-09-07 19:18:39] INFO Epoch 006 | train batch=190/763 | elapsed=0.3 min | eta=0.9 min
[2026-09-07 19:18:39] INFO Epoch 006 | train batch=200/763 | elapsed=0.3 min | eta=0.9 min
[2026-09-07 19:18:40] INFO Epoch 006 | train batch=210/763 | elapsed=0.3 min | eta=0.9 min
[2026-09-07 19:18:41] INFO Epoch 006 | train batch=220/763 | elapsed=0.3 min | eta=0.8 min
[2026-09-07 19:18:42] INFO Epoch 006 | train batch=230/763 | elapsed=0.4 min | eta=0.8 min
[2026-09-07 19:18:43] INFO Epoch 006 | train batch=240/763 | elapsed=0.4 min | eta=0.8 min
[2026-09-07 19:18:44] INFO Epoch 006 | train batch=250/763 | elapsed=0.4 min | eta=0.8 min
[2026-09-07 19:18:45] INFO Epoch 006 | train batch=260/763 | elapsed=0.4 min | eta=0.8 min
[2026-09-07 19:18:46] INFO Epoch 006 | train batch=270/763 | elapsed=0.4 min | eta=0.8 min
[2026-09-07 19:18:47] INFO Epoch 006 | train batch=280/763 | elapsed=0.4 min | eta=0.7 min
[2026-09-07 19:18:48] INFO Epoch 006 | train batch=290/763 | elapsed=0.4 min | eta=0.7 min
[2026-09-07 19:18:49] INFO Epoch 006 | train batch=300/763 | elapsed=0.5 min | eta=0.7 min
[2026-09-07 19:18:50] INFO Epoch 006 | train batch=310/763 | elapsed=0.5 min | eta=0.7 min
[2026-09-07 19:18:51] INFO Epoch 006 | train batch=320/763 | elapsed=0.5 min | eta=0.7 min
[2026-09-07 19:18:51] INFO Epoch 006 | train batch=330/763 | elapsed=0.5 min | eta=0.7 min
[2026-09-07 19:18:52] INFO Epoch 006 | train batch=340/763 | elapsed=0.5 min | eta=0.7 min
[2026-09-07 19:18:53] INFO Epoch 006 | train batch=350/763 | elapsed=0.5 min | eta=0.6 min
[2026-09-07 19:18:54] INFO Epoch 006 | train batch=360/763 | elapsed=0.6 min | eta=0.6 min
[2026-09-07 19:18:55] INFO Epoch 006 | train batch=370/763 | elapsed=0.6 min | eta=0.6 min
[2026-09-07 19:18:56] INFO Epoch 006 | train batch=380/763 | elapsed=0.6 min | eta=0.6 min
[2026-09-07 19:18:57] INFO Epoch 006 | train batch=390/763 | elapsed=0.6 min | eta=0.6 min
[2026-09-07 19:18:58] INFO Epoch 006 | train batch=400/763 | elapsed=0.6 min | eta=0.6 min
[2026-09-07 19:18:59] INFO Epoch 006 | train batch=410/763 | elapsed=0.6 min | eta=0.5 min
[2026-09-07 19:19:00] INFO Epoch 006 | train batch=420/763 | elapsed=0.6 min | eta=0.5 min
[2026-09-07 19:19:01] INFO Epoch 006 | train batch=430/763 | elapsed=0.7 min | eta=0.5 min
[2026-09-07 19:19:02] INFO Epoch 006 | train batch=440/763 | elapsed=0.7 min | eta=0.5 min
[2026-09-07 19:19:02] INFO Epoch 006 | train batch=450/763 | elapsed=0.7 min | eta=0.5 min
[2026-09-07 19:19:03] INFO Epoch 006 | train batch=460/763 | elapsed=0.7 min | eta=0.5 min
[2026-09-07 19:19:04] INFO Epoch 006 | train batch=470/763 | elapsed=0.7 min | eta=0.5 min
[2026-09-07 19:19:05] INFO Epoch 006 | train batch=480/763 | elapsed=0.7 min | eta=0.4 min
[2026-09-07 19:19:06] INFO Epoch 006 | train batch=490/763 | elapsed=0.8 min | eta=0.4 min
[2026-09-07 19:19:07] INFO Epoch 006 | train batch=500/763 | elapsed=0.8 min | eta=0.4 min
[2026-09-07 19:19:08] INFO Epoch 006 | train batch=510/763 | elapsed=0.8 min | eta=0.4 min
[2026-09-07 19:19:09] INFO Epoch 006 | train batch=520/763 | elapsed=0.8 min | eta=0.4 min
[2026-09-07 19:19:10] INFO Epoch 006 | train batch=530/763 | elapsed=0.8 min | eta=0.4 min
[2026-09-07 19:19:11] INFO Epoch 006 | train batch=540/763 | elapsed=0.8 min | eta=0.3 min
[2026-09-07 19:19:12] INFO Epoch 006 | train batch=550/763 | elapsed=0.8 min | eta=0.3 min
[2026-09-07 19:19:13] INFO Epoch 006 | train batch=560/763 | elapsed=0.9 min | eta=0.3 min
[2026-09-07 19:19:14] INFO Epoch 006 | train batch=570/763 | elapsed=0.9 min | eta=0.3 min
[2026-09-07 19:19:14] INFO Epoch 006 | train batch=580/763 | elapsed=0.9 min | eta=0.3 min
[2026-09-07 19:19:15] INFO Epoch 006 | train batch=590/763 | elapsed=0.9 min | eta=0.3 min
[2026-09-07 19:19:16] INFO Epoch 006 | train batch=600/763 | elapsed=0.9 min | eta=0.3 min
[2026-09-07 19:19:17] INFO Epoch 006 | train batch=610/763 | elapsed=0.9 min | eta=0.2 min
[2026-09-07 19:19:18] INFO Epoch 006 | train batch=620/763 | elapsed=1.0 min | eta=0.2 min
[2026-09-07 19:19:19] INFO Epoch 006 | train batch=630/763 | elapsed=1.0 min | eta=0.2 min
[2026-09-07 19:19:20] INFO Epoch 006 | train batch=640/763 | elapsed=1.0 min | eta=0.2 min
[2026-09-07 19:19:21] INFO Epoch 006 | train batch=650/763 | elapsed=1.0 min | eta=0.2 min
[2026-09-07 19:19:22] INFO Epoch 006 | train batch=660/763 | elapsed=1.0 min | eta=0.2 min
[2026-09-07 19:19:23] INFO Epoch 006 | train batch=670/763 | elapsed=1.0 min | eta=0.1 min
[2026-09-07 19:19:24] INFO Epoch 006 | train batch=680/763 | elapsed=1.0 min | eta=0.1 min
[2026-09-07 19:19:25] INFO Epoch 006 | train batch=690/763 | elapsed=1.1 min | eta=0.1 min
[2026-09-07 19:19:26] INFO Epoch 006 | train batch=700/763 | elapsed=1.1 min | eta=0.1 min
[2026-09-07 19:19:26] INFO Epoch 006 | train batch=710/763 | elapsed=1.1 min | eta=0.1 min
[2026-09-07 19:19:27] INFO Epoch 006 | train batch=720/763 | elapsed=1.1 min | eta=0.1 min
[2026-09-07 19:19:28] INFO Epoch 006 | train batch=730/763 | elapsed=1.1 min | eta=0.1 min
[2026-09-07 19:19:29] INFO Epoch 006 | train batch=740/763 | elapsed=1.1 min | eta=0.0 min
[2026-09-07 19:19:30] INFO Epoch 006 | train batch=750/763 | elapsed=1.2 min | eta=0.0 min
[2026-09-07 19:19:31] INFO Epoch 006 | train batch=760/763 | elapsed=1.2 min | eta=0.0 min
[2026-09-07 19:19:31] INFO Epoch 006 | train batch=763/763 | elapsed=1.2 min | eta=0.0 min
[2026-09-07 19:19:31] INFO Epoch 006 | val batch=1/93 | elapsed=0.0 min | eta=0.1 min
[2026-09-07 19:19:32] INFO Epoch 006 | val batch=10/93 | elapsed=0.0 min | eta=0.1 min
[2026-09-07 19:19:33] INFO Epoch 006 | val batch=20/93 | elapsed=0.0 min | eta=0.1 min
[2026-09-07 19:19:34] INFO Epoch 006 | val batch=30/93 | elapsed=0.0 min | eta=0.1 min
[2026-09-07 19:19:35] INFO Epoch 006 | val batch=40/93 | elapsed=0.1 min | eta=0.1 min
[2026-09-07 19:19:36] INFO Epoch 006 | val batch=50/93 | elapsed=0.1 min | eta=0.1 min
[2026-09-07 19:19:37] INFO Epoch 006 | val batch=60/93 | elapsed=0.1 min | eta=0.0 min
[2026-09-07 19:19:37] INFO Epoch 006 | val batch=70/93 | elapsed=0.1 min | eta=0.0 min
[2026-09-07 19:19:38] INFO Epoch 006 | val batch=80/93 | elapsed=0.1 min | eta=0.0 min
[2026-09-07 19:19:39] INFO Epoch 006 | val batch=90/93 | elapsed=0.1 min | eta=0.0 min
[2026-09-07 19:19:40] INFO Epoch 006 | val batch=93/93 | elapsed=0.1 min | eta=0.0 min
[2026-09-07 19:19:40] INFO Epoch 006 | train_total=2.198644 | train_relation=2.191213 | train_distill=0.148607 | val_total=1.839508 | val_relation=1.831545 | val_distill=0.159255 | val_anchors=252620 | val_candidates=2440180 | val_teacher_keff=2.677 | val_student_keff=5.818 | seconds(train/val)=70.32/8.19
[2026-09-07 19:19:40] INFO Checkpoint updated | epoch=6 | best_val_relation=1.831545 | path=C:\Users\clw\projects\researchRep\STAnchor-BlockMemory\artifacts\cross_dataset_t1\pems08_head_adapter_seed42\retrieval_t1_best.pt
[2026-09-07 19:19:40] INFO Epoch 007/008 started | train_batches=763 | val_batches=93
[2026-09-07 19:19:40] INFO Epoch 007 | train batch=1/763 | elapsed=0.0 min | eta=1.2 min
[2026-09-07 19:19:41] INFO Epoch 007 | train batch=10/763 | elapsed=0.0 min | eta=1.2 min
[2026-09-07 19:19:41] INFO Epoch 007 | train batch=20/763 | elapsed=0.0 min | eta=1.1 min
[2026-09-07 19:19:42] INFO Epoch 007 | train batch=30/763 | elapsed=0.0 min | eta=1.1 min
[2026-09-07 19:19:43] INFO Epoch 007 | train batch=40/763 | elapsed=0.1 min | eta=1.1 min
[2026-09-07 19:19:44] INFO Epoch 007 | train batch=50/763 | elapsed=0.1 min | eta=1.1 min
[2026-09-07 19:19:45] INFO Epoch 007 | train batch=60/763 | elapsed=0.1 min | eta=1.1 min
[2026-09-07 19:19:46] INFO Epoch 007 | train batch=70/763 | elapsed=0.1 min | eta=1.1 min
[2026-09-07 19:19:47] INFO Epoch 007 | train batch=80/763 | elapsed=0.1 min | eta=1.1 min
[2026-09-07 19:19:48] INFO Epoch 007 | train batch=90/763 | elapsed=0.1 min | eta=1.0 min
[2026-09-07 19:19:49] INFO Epoch 007 | train batch=100/763 | elapsed=0.2 min | eta=1.0 min
[2026-09-07 19:19:50] INFO Epoch 007 | train batch=110/763 | elapsed=0.2 min | eta=1.0 min
[2026-09-07 19:19:51] INFO Epoch 007 | train batch=120/763 | elapsed=0.2 min | eta=1.0 min
[2026-09-07 19:19:52] INFO Epoch 007 | train batch=130/763 | elapsed=0.2 min | eta=1.0 min
[2026-09-07 19:19:53] INFO Epoch 007 | train batch=140/763 | elapsed=0.2 min | eta=1.0 min
[2026-09-07 19:19:53] INFO Epoch 007 | train batch=150/763 | elapsed=0.2 min | eta=0.9 min
[2026-09-07 19:19:54] INFO Epoch 007 | train batch=160/763 | elapsed=0.2 min | eta=0.9 min
[2026-09-07 19:19:55] INFO Epoch 007 | train batch=170/763 | elapsed=0.3 min | eta=0.9 min
[2026-09-07 19:19:56] INFO Epoch 007 | train batch=180/763 | elapsed=0.3 min | eta=0.9 min
[2026-09-07 19:19:57] INFO Epoch 007 | train batch=190/763 | elapsed=0.3 min | eta=0.9 min
[2026-09-07 19:19:58] INFO Epoch 007 | train batch=200/763 | elapsed=0.3 min | eta=0.9 min
[2026-09-07 19:19:59] INFO Epoch 007 | train batch=210/763 | elapsed=0.3 min | eta=0.8 min
[2026-09-07 19:20:00] INFO Epoch 007 | train batch=220/763 | elapsed=0.3 min | eta=0.8 min
[2026-09-07 19:20:01] INFO Epoch 007 | train batch=230/763 | elapsed=0.4 min | eta=0.8 min
[2026-09-07 19:20:02] INFO Epoch 007 | train batch=240/763 | elapsed=0.4 min | eta=0.8 min
[2026-09-07 19:20:03] INFO Epoch 007 | train batch=250/763 | elapsed=0.4 min | eta=0.8 min
[2026-09-07 19:20:04] INFO Epoch 007 | train batch=260/763 | elapsed=0.4 min | eta=0.8 min
[2026-09-07 19:20:04] INFO Epoch 007 | train batch=270/763 | elapsed=0.4 min | eta=0.8 min
[2026-09-07 19:20:05] INFO Epoch 007 | train batch=280/763 | elapsed=0.4 min | eta=0.7 min
[2026-09-07 19:20:06] INFO Epoch 007 | train batch=290/763 | elapsed=0.4 min | eta=0.7 min
[2026-09-07 19:20:07] INFO Epoch 007 | train batch=300/763 | elapsed=0.5 min | eta=0.7 min
[2026-09-07 19:20:08] INFO Epoch 007 | train batch=310/763 | elapsed=0.5 min | eta=0.7 min
[2026-09-07 19:20:09] INFO Epoch 007 | train batch=320/763 | elapsed=0.5 min | eta=0.7 min
[2026-09-07 19:20:10] INFO Epoch 007 | train batch=330/763 | elapsed=0.5 min | eta=0.7 min
[2026-09-07 19:20:11] INFO Epoch 007 | train batch=340/763 | elapsed=0.5 min | eta=0.7 min
[2026-09-07 19:20:12] INFO Epoch 007 | train batch=350/763 | elapsed=0.5 min | eta=0.6 min
[2026-09-07 19:20:13] INFO Epoch 007 | train batch=360/763 | elapsed=0.6 min | eta=0.6 min
[2026-09-07 19:20:14] INFO Epoch 007 | train batch=370/763 | elapsed=0.6 min | eta=0.6 min
[2026-09-07 19:20:15] INFO Epoch 007 | train batch=380/763 | elapsed=0.6 min | eta=0.6 min
[2026-09-07 19:20:16] INFO Epoch 007 | train batch=390/763 | elapsed=0.6 min | eta=0.6 min
[2026-09-07 19:20:16] INFO Epoch 007 | train batch=400/763 | elapsed=0.6 min | eta=0.6 min
[2026-09-07 19:20:17] INFO Epoch 007 | train batch=410/763 | elapsed=0.6 min | eta=0.5 min
[2026-09-07 19:20:18] INFO Epoch 007 | train batch=420/763 | elapsed=0.6 min | eta=0.5 min
[2026-09-07 19:20:19] INFO Epoch 007 | train batch=430/763 | elapsed=0.7 min | eta=0.5 min
[2026-09-07 19:20:20] INFO Epoch 007 | train batch=440/763 | elapsed=0.7 min | eta=0.5 min
[2026-09-07 19:20:21] INFO Epoch 007 | train batch=450/763 | elapsed=0.7 min | eta=0.5 min
[2026-09-07 19:20:22] INFO Epoch 007 | train batch=460/763 | elapsed=0.7 min | eta=0.5 min
[2026-09-07 19:20:23] INFO Epoch 007 | train batch=470/763 | elapsed=0.7 min | eta=0.5 min
[2026-09-07 19:20:24] INFO Epoch 007 | train batch=480/763 | elapsed=0.7 min | eta=0.4 min
[2026-09-07 19:20:25] INFO Epoch 007 | train batch=490/763 | elapsed=0.8 min | eta=0.4 min
[2026-09-07 19:20:26] INFO Epoch 007 | train batch=500/763 | elapsed=0.8 min | eta=0.4 min
[2026-09-07 19:20:27] INFO Epoch 007 | train batch=510/763 | elapsed=0.8 min | eta=0.4 min
[2026-09-07 19:20:28] INFO Epoch 007 | train batch=520/763 | elapsed=0.8 min | eta=0.4 min
[2026-09-07 19:20:28] INFO Epoch 007 | train batch=530/763 | elapsed=0.8 min | eta=0.4 min
[2026-09-07 19:20:29] INFO Epoch 007 | train batch=540/763 | elapsed=0.8 min | eta=0.3 min
[2026-09-07 19:20:30] INFO Epoch 007 | train batch=550/763 | elapsed=0.8 min | eta=0.3 min
[2026-09-07 19:20:31] INFO Epoch 007 | train batch=560/763 | elapsed=0.9 min | eta=0.3 min
[2026-09-07 19:20:32] INFO Epoch 007 | train batch=570/763 | elapsed=0.9 min | eta=0.3 min
[2026-09-07 19:20:33] INFO Epoch 007 | train batch=580/763 | elapsed=0.9 min | eta=0.3 min
[2026-09-07 19:20:34] INFO Epoch 007 | train batch=590/763 | elapsed=0.9 min | eta=0.3 min
[2026-09-07 19:20:35] INFO Epoch 007 | train batch=600/763 | elapsed=0.9 min | eta=0.3 min
[2026-09-07 19:20:36] INFO Epoch 007 | train batch=610/763 | elapsed=0.9 min | eta=0.2 min
[2026-09-07 19:20:37] INFO Epoch 007 | train batch=620/763 | elapsed=1.0 min | eta=0.2 min
[2026-09-07 19:20:38] INFO Epoch 007 | train batch=630/763 | elapsed=1.0 min | eta=0.2 min
[2026-09-07 19:20:39] INFO Epoch 007 | train batch=640/763 | elapsed=1.0 min | eta=0.2 min
[2026-09-07 19:20:40] INFO Epoch 007 | train batch=650/763 | elapsed=1.0 min | eta=0.2 min
[2026-09-07 19:20:40] INFO Epoch 007 | train batch=660/763 | elapsed=1.0 min | eta=0.2 min
[2026-09-07 19:20:41] INFO Epoch 007 | train batch=670/763 | elapsed=1.0 min | eta=0.1 min
[2026-09-07 19:20:42] INFO Epoch 007 | train batch=680/763 | elapsed=1.0 min | eta=0.1 min
[2026-09-07 19:20:43] INFO Epoch 007 | train batch=690/763 | elapsed=1.1 min | eta=0.1 min
[2026-09-07 19:20:44] INFO Epoch 007 | train batch=700/763 | elapsed=1.1 min | eta=0.1 min
[2026-09-07 19:20:45] INFO Epoch 007 | train batch=710/763 | elapsed=1.1 min | eta=0.1 min
[2026-09-07 19:20:46] INFO Epoch 007 | train batch=720/763 | elapsed=1.1 min | eta=0.1 min
[2026-09-07 19:20:47] INFO Epoch 007 | train batch=730/763 | elapsed=1.1 min | eta=0.1 min
[2026-09-07 19:20:48] INFO Epoch 007 | train batch=740/763 | elapsed=1.1 min | eta=0.0 min
[2026-09-07 19:20:49] INFO Epoch 007 | train batch=750/763 | elapsed=1.2 min | eta=0.0 min
[2026-09-07 19:20:50] INFO Epoch 007 | train batch=760/763 | elapsed=1.2 min | eta=0.0 min
[2026-09-07 19:20:50] INFO Epoch 007 | train batch=763/763 | elapsed=1.2 min | eta=0.0 min
[2026-09-07 19:20:50] INFO Epoch 007 | val batch=1/93 | elapsed=0.0 min | eta=0.1 min
[2026-09-07 19:20:51] INFO Epoch 007 | val batch=10/93 | elapsed=0.0 min | eta=0.1 min
[2026-09-07 19:20:52] INFO Epoch 007 | val batch=20/93 | elapsed=0.0 min | eta=0.1 min
[2026-09-07 19:20:53] INFO Epoch 007 | val batch=30/93 | elapsed=0.0 min | eta=0.1 min
[2026-09-07 19:20:53] INFO Epoch 007 | val batch=40/93 | elapsed=0.1 min | eta=0.1 min
[2026-09-07 19:20:54] INFO Epoch 007 | val batch=50/93 | elapsed=0.1 min | eta=0.1 min
[2026-09-07 19:20:55] INFO Epoch 007 | val batch=60/93 | elapsed=0.1 min | eta=0.0 min
[2026-09-07 19:20:56] INFO Epoch 007 | val batch=70/93 | elapsed=0.1 min | eta=0.0 min
[2026-09-07 19:20:57] INFO Epoch 007 | val batch=80/93 | elapsed=0.1 min | eta=0.0 min
[2026-09-07 19:20:58] INFO Epoch 007 | val batch=90/93 | elapsed=0.1 min | eta=0.0 min
[2026-09-07 19:20:58] INFO Epoch 007 | val batch=93/93 | elapsed=0.1 min | eta=0.0 min
[2026-09-07 19:20:58] INFO Epoch 007 | train_total=2.190787 | train_relation=2.183246 | train_distill=0.150814 | val_total=1.836262 | val_relation=1.828175 | val_distill=0.161734 | val_anchors=252620 | val_candidates=2440180 | val_teacher_keff=2.677 | val_student_keff=5.741 | seconds(train/val)=70.39/8.18
[2026-09-07 19:20:58] INFO Checkpoint updated | epoch=7 | best_val_relation=1.828175 | path=C:\Users\clw\projects\researchRep\STAnchor-BlockMemory\artifacts\cross_dataset_t1\pems08_head_adapter_seed42\retrieval_t1_best.pt
[2026-09-07 19:20:58] INFO Epoch 008/008 started | train_batches=763 | val_batches=93
[2026-09-07 19:20:58] INFO Epoch 008 | train batch=1/763 | elapsed=0.0 min | eta=1.2 min
[2026-09-07 19:20:59] INFO Epoch 008 | train batch=10/763 | elapsed=0.0 min | eta=1.2 min
[2026-09-07 19:21:00] INFO Epoch 008 | train batch=20/763 | elapsed=0.0 min | eta=1.1 min
[2026-09-07 19:21:01] INFO Epoch 008 | train batch=30/763 | elapsed=0.0 min | eta=1.1 min
[2026-09-07 19:21:02] INFO Epoch 008 | train batch=40/763 | elapsed=0.1 min | eta=1.1 min
[2026-09-07 19:21:03] INFO Epoch 008 | train batch=50/763 | elapsed=0.1 min | eta=1.1 min
[2026-09-07 19:21:04] INFO Epoch 008 | train batch=60/763 | elapsed=0.1 min | eta=1.1 min
[2026-09-07 19:21:05] INFO Epoch 008 | train batch=70/763 | elapsed=0.1 min | eta=1.1 min
[2026-09-07 19:21:06] INFO Epoch 008 | train batch=80/763 | elapsed=0.1 min | eta=1.1 min
[2026-09-07 19:21:07] INFO Epoch 008 | train batch=90/763 | elapsed=0.1 min | eta=1.0 min
[2026-09-07 19:21:07] INFO Epoch 008 | train batch=100/763 | elapsed=0.2 min | eta=1.0 min
[2026-09-07 19:21:08] INFO Epoch 008 | train batch=110/763 | elapsed=0.2 min | eta=1.0 min
[2026-09-07 19:21:09] INFO Epoch 008 | train batch=120/763 | elapsed=0.2 min | eta=1.0 min
[2026-09-07 19:21:10] INFO Epoch 008 | train batch=130/763 | elapsed=0.2 min | eta=1.0 min
[2026-09-07 19:21:11] INFO Epoch 008 | train batch=140/763 | elapsed=0.2 min | eta=1.0 min
[2026-09-07 19:21:12] INFO Epoch 008 | train batch=150/763 | elapsed=0.2 min | eta=0.9 min
[2026-09-07 19:21:13] INFO Epoch 008 | train batch=160/763 | elapsed=0.2 min | eta=0.9 min
[2026-09-07 19:21:14] INFO Epoch 008 | train batch=170/763 | elapsed=0.3 min | eta=0.9 min
[2026-09-07 19:21:15] INFO Epoch 008 | train batch=180/763 | elapsed=0.3 min | eta=0.9 min
[2026-09-07 19:21:16] INFO Epoch 008 | train batch=190/763 | elapsed=0.3 min | eta=0.9 min
[2026-09-07 19:21:17] INFO Epoch 008 | train batch=200/763 | elapsed=0.3 min | eta=0.9 min
[2026-09-07 19:21:18] INFO Epoch 008 | train batch=210/763 | elapsed=0.3 min | eta=0.9 min
[2026-09-07 19:21:19] INFO Epoch 008 | train batch=220/763 | elapsed=0.3 min | eta=0.8 min
[2026-09-07 19:21:19] INFO Epoch 008 | train batch=230/763 | elapsed=0.4 min | eta=0.8 min
[2026-09-07 19:21:20] INFO Epoch 008 | train batch=240/763 | elapsed=0.4 min | eta=0.8 min
[2026-09-07 19:21:21] INFO Epoch 008 | train batch=250/763 | elapsed=0.4 min | eta=0.8 min
[2026-09-07 19:21:22] INFO Epoch 008 | train batch=260/763 | elapsed=0.4 min | eta=0.8 min
[2026-09-07 19:21:23] INFO Epoch 008 | train batch=270/763 | elapsed=0.4 min | eta=0.8 min
[2026-09-07 19:21:24] INFO Epoch 008 | train batch=280/763 | elapsed=0.4 min | eta=0.7 min
[2026-09-07 19:21:25] INFO Epoch 008 | train batch=290/763 | elapsed=0.4 min | eta=0.7 min
[2026-09-07 19:21:26] INFO Epoch 008 | train batch=300/763 | elapsed=0.5 min | eta=0.7 min
[2026-09-07 19:21:27] INFO Epoch 008 | train batch=310/763 | elapsed=0.5 min | eta=0.7 min
[2026-09-07 19:21:28] INFO Epoch 008 | train batch=320/763 | elapsed=0.5 min | eta=0.7 min
[2026-09-07 19:21:29] INFO Epoch 008 | train batch=330/763 | elapsed=0.5 min | eta=0.7 min
[2026-09-07 19:21:30] INFO Epoch 008 | train batch=340/763 | elapsed=0.5 min | eta=0.7 min
[2026-09-07 19:21:31] INFO Epoch 008 | train batch=350/763 | elapsed=0.5 min | eta=0.6 min
[2026-09-07 19:21:31] INFO Epoch 008 | train batch=360/763 | elapsed=0.6 min | eta=0.6 min
[2026-09-07 19:21:32] INFO Epoch 008 | train batch=370/763 | elapsed=0.6 min | eta=0.6 min
[2026-09-07 19:21:33] INFO Epoch 008 | train batch=380/763 | elapsed=0.6 min | eta=0.6 min
[2026-09-07 19:21:34] INFO Epoch 008 | train batch=390/763 | elapsed=0.6 min | eta=0.6 min
[2026-09-07 19:21:35] INFO Epoch 008 | train batch=400/763 | elapsed=0.6 min | eta=0.6 min
[2026-09-07 19:21:36] INFO Epoch 008 | train batch=410/763 | elapsed=0.6 min | eta=0.5 min
[2026-09-07 19:21:37] INFO Epoch 008 | train batch=420/763 | elapsed=0.6 min | eta=0.5 min
[2026-09-07 19:21:38] INFO Epoch 008 | train batch=430/763 | elapsed=0.7 min | eta=0.5 min
[2026-09-07 19:21:39] INFO Epoch 008 | train batch=440/763 | elapsed=0.7 min | eta=0.5 min
[2026-09-07 19:21:40] INFO Epoch 008 | train batch=450/763 | elapsed=0.7 min | eta=0.5 min
[2026-09-07 19:21:41] INFO Epoch 008 | train batch=460/763 | elapsed=0.7 min | eta=0.5 min
[2026-09-07 19:21:42] INFO Epoch 008 | train batch=470/763 | elapsed=0.7 min | eta=0.5 min
[2026-09-07 19:21:43] INFO Epoch 008 | train batch=480/763 | elapsed=0.7 min | eta=0.4 min
[2026-09-07 19:21:43] INFO Epoch 008 | train batch=490/763 | elapsed=0.8 min | eta=0.4 min
[2026-09-07 19:21:44] INFO Epoch 008 | train batch=500/763 | elapsed=0.8 min | eta=0.4 min
[2026-09-07 19:21:45] INFO Epoch 008 | train batch=510/763 | elapsed=0.8 min | eta=0.4 min
[2026-09-07 19:21:46] INFO Epoch 008 | train batch=520/763 | elapsed=0.8 min | eta=0.4 min
[2026-09-07 19:21:47] INFO Epoch 008 | train batch=530/763 | elapsed=0.8 min | eta=0.4 min
[2026-09-07 19:21:48] INFO Epoch 008 | train batch=540/763 | elapsed=0.8 min | eta=0.3 min
[2026-09-07 19:21:49] INFO Epoch 008 | train batch=550/763 | elapsed=0.8 min | eta=0.3 min
[2026-09-07 19:21:50] INFO Epoch 008 | train batch=560/763 | elapsed=0.9 min | eta=0.3 min
[2026-09-07 19:21:51] INFO Epoch 008 | train batch=570/763 | elapsed=0.9 min | eta=0.3 min
[2026-09-07 19:21:52] INFO Epoch 008 | train batch=580/763 | elapsed=0.9 min | eta=0.3 min
[2026-09-07 19:21:53] INFO Epoch 008 | train batch=590/763 | elapsed=0.9 min | eta=0.3 min
[2026-09-07 19:21:54] INFO Epoch 008 | train batch=600/763 | elapsed=0.9 min | eta=0.3 min
[2026-09-07 19:21:55] INFO Epoch 008 | train batch=610/763 | elapsed=0.9 min | eta=0.2 min
[2026-09-07 19:21:55] INFO Epoch 008 | train batch=620/763 | elapsed=1.0 min | eta=0.2 min
